FID,Id,ORIG_FID,typ,x,y
4585,0,15,mark,1182.5100098,-289.5249939
4586,0,15,mark,1182.5300293,-288.4299927
4587,0,15,mark,1182.5500488,-287.3349915
4588,0,15,mark,1182.5799561,-286.2409973
4589,0,15,mark,1182.5999756,-285.1459961
4590,0,15,mark,1182.6199951,-284.0509949
4591,0,15,mark,1182.6500244,-282.9559937
4592,0,15,mark,1182.6700439,-281.8619995
4593,0,15,mark,1182.6899414,-280.7669983
4594,0,15,mark,1182.7199707,-279.6719971
4595,0,15,mark,1182.7399902,-278.5780029
4596,0,15,mark,1182.7600098,-277.4830017
4597,0,15,mark,1182.7900391,-276.3880005
4598,0,15,mark,1182.8100586,-275.2940063
4599,0,15,mark,1182.8299561,-274.1990051
4600,0,15,mark,1182.8299561,-273.1040039
4601,0,15,mark,1182.8299561,-272.0090027
4602,0,15,mark,1182.8299561,-270.9140015
4603,0,15,mark,1182.8299561,-269.8190002
4604,0,15,mark,1182.8299561,-268.7239990
4605,0,15,mark,1182.8299561,-267.6289978
4606,0,15,mark,1182.8299561,-266.5339966
4607,0,15,mark,1182.8299561,-265.4389954
4608,0,15,mark,1182.8299561,-264.3439941
4609,0,15,mark,1182.8299561,-263.2489929
4610,0,15,mark,1182.8299561,-262.1539917
4611,0,15,mark,1182.8299561,-261.0589905
4612,0,15,mark,1182.8299561,-259.9639893
4613,0,15,mark,1182.8299561,-258.8689880
4614,0,15,mark,1182.8299561,-257.7749939
4615,0,15,mark,1182.8299561,-256.6799927
4616,0,15,mark,1182.8299561,-255.5850067
4617,0,15,mark,1182.8299561,-254.4900055
4618,0,15,mark,1182.8299561,-253.3950043
4619,0,15,mark,1182.8299561,-252.3000031
4620,0,15,mark,1182.8299561,-251.2050018
4621,0,15,mark,1182.8299561,-250.1100006
4622,0,15,mark,1182.8299561,-249.0149994
4623,0,15,mark,1182.8299561,-247.9199982
4624,0,15,mark,1182.8299561,-246.8249969
4625,0,15,mark,1182.8299561,-245.7299957
4626,0,15,mark,1182.8299561,-244.6349945
4627,0,15,mark,1182.8299561,-243.5399933
4628,0,15,mark,1182.8299561,-242.4450073
4629,0,15,mark,1182.8299561,-241.3500061
4630,0,15,mark,1182.8299561,-240.2550049
4631,0,15,mark,1182.8800049,-239.1620026
4632,0,15,mark,1182.9399414,-238.0679932
4633,0,15,mark,1182.9899902,-236.9739990
4634,0,15,mark,1183.0400391,-235.8809967
4635,0,15,mark,1183.0999756,-234.7870026
4636,0,15,mark,1183.1500244,-233.6940002
4637,0,15,mark,1183.2099609,-232.6000061
4638,0,15,mark,1183.2600098,-231.5059967
4639,0,15,mark,1183.3100586,-230.4129944
4640,0,15,mark,1183.3699951,-229.3190002
4641,0,15,mark,1183.4200439,-228.2250061
4642,0,15,mark,1183.4699707,-227.1320038
4643,0,15,mark,1183.5300293,-226.0379944
4644,0,15,mark,1183.5799561,-224.9450073
4645,0,15,mark,1183.6400146,-223.8509979
4646,0,15,mark,1183.6899414,-222.7570038
4647,0,15,mark,1183.7399902,-221.6640015
4648,0,15,mark,1183.8000488,-220.5700073
4649,0,15,mark,1183.8499756,-219.4759979
4650,0,15,mark,1183.9000244,-218.3829956
4651,0,15,mark,1183.9599609,-217.2890015
4652,0,15,mark,1184.0100098,-216.1950073
4653,0,15,mark,1184.0699463,-215.1020050
4654,0,15,mark,1184.1199951,-214.0079956
4655,0,15,mark,1184.1700439,-212.9149933
4656,0,15,mark,1184.2299805,-211.8209991
4657,0,15,mark,1184.2800293,-210.7270050
4658,0,15,mark,1184.3299561,-209.6340027
4659,0,15,mark,1184.3900146,-208.5399933
4660,0,15,mark,1184.4399414,-207.4459991
4661,0,15,mark,1184.5000000,-206.3529968
4662,0,15,mark,1184.5500488,-205.2590027
4663,0,15,mark,1184.5999756,-204.1660004
4664,0,15,mark,1184.6600342,-203.0720062
4665,0,15,mark,1184.7099609,-201.9779968
4666,0,15,mark,1184.7600098,-200.8849945
4667,0,15,mark,1184.8199463,-199.7910004
4668,0,15,mark,1184.8699951,-198.6970062
4669,0,15,mark,1184.9300537,-197.6040039
4670,0,15,mark,1184.9699707,-196.5099945
4671,0,15,mark,1185.0000000,-195.4149933
4672,0,15,mark,1185.0200195,-194.3209991
4673,0,15,mark,1185.0500488,-193.2259979
4674,0,15,mark,1185.0699463,-192.1309967
4675,0,15,mark,1185.0999756,-191.0370026
4676,0,15,mark,1185.1300049,-189.9420013
4677,0,15,mark,1185.1500244,-188.8470001
4678,0,15,mark,1185.1800537,-187.7530060
4679,0,15,mark,1185.1999512,-186.6580048
4680,0,15,mark,1185.2299805,-185.5630035
4681,0,15,mark,1185.2500000,-184.4689941
4682,0,15,mark,1185.2800293,-183.3739929
4683,0,15,mark,1185.3000488,-182.2790070
4684,0,15,mark,1185.3299561,-181.1849976
4685,0,15,mark,1185.3499756,-180.0899963
4686,0,15,mark,1185.3800049,-178.9949951
4687,0,15,mark,1185.4100342,-177.9010010
4688,0,15,mark,1185.4300537,-176.8059998
4689,0,15,mark,1185.4599609,-175.7109985
4690,0,15,mark,1185.4799805,-174.6170044
4691,0,15,mark,1185.5100098,-173.5220032
4692,0,15,mark,1185.5300293,-172.4270020
4693,0,15,mark,1185.5600586,-171.3329926
4694,0,15,mark,1185.5799561,-170.2380066
4695,0,15,mark,1185.6099854,-169.1439972
4696,0,15,mark,1185.6400146,-168.0489960
4697,0,15,mark,1185.6600342,-166.9539948
4698,0,15,mark,1185.6899414,-165.8600006
4699,0,15,mark,1185.7099609,-164.7649994
4700,0,15,mark,1185.7399902,-163.6699982
4701,0,15,mark,1185.7600098,-162.5760040
4702,0,15,mark,1185.7900391,-161.4810028
4703,0,15,mark,1185.8199463,-160.3860016
4704,0,15,mark,1185.8399658,-159.2920074
4705,0,15,mark,1185.8699951,-158.1970062
4706,0,15,mark,1185.9000244,-157.1020050
4707,0,15,mark,1185.9200439,-156.0079956
4708,0,15,mark,1185.9499512,-154.9129944
4709,0,15,mark,1185.9799805,-153.8190002
4710,0,15,mark,1186.0000000,-152.7239990
4711,0,15,mark,1186.0300293,-151.6289978
4712,0,15,mark,1186.0500488,-150.5350037
4713,0,15,mark,1186.0799561,-149.4400024
4714,0,15,mark,1186.1099854,-148.3450012
4715,0,15,mark,1186.1300049,-147.2510071
4716,0,15,mark,1186.1600342,-146.1560059
4717,0,15,mark,1186.1899414,-145.0610046
4718,0,15,mark,1186.2099609,-143.9669952
4719,0,15,mark,1186.2399902,-142.8719940
4720,0,15,mark,1186.2600098,-141.7779999
4721,0,15,mark,1186.2900391,-140.6829987
4722,0,15,mark,1186.3199463,-139.5879974
4723,0,15,mark,1186.3399658,-138.4940033
4724,0,15,mark,1186.3699951,-137.3990021
4725,0,15,mark,1186.4000244,-136.3040009
4726,0,15,mark,1186.4200439,-135.2100067
4727,0,15,mark,1186.4499512,-134.1150055
4728,0,15,mark,1186.4699707,-133.0200043
4729,0,15,mark,1186.5000000,-131.9259949
4730,0,15,mark,1186.5300293,-130.8309937
4731,0,15,mark,1186.5500488,-129.7369995
4732,0,15,mark,1186.5799561,-128.6419983
4733,0,15,mark,1186.6099854,-127.5469971
4734,0,15,mark,1186.6300049,-126.4530029
4735,0,15,mark,1186.6600342,-125.3580017
4736,0,15,mark,1186.6800537,-124.2630005
4737,0,15,mark,1186.7099609,-123.1689987
4738,0,15,mark,1186.7399902,-122.0739975
4739,0,16,fuffens,1121.2600098,-306.5289917
4740,0,16,fuffens,1122.1500244,-305.8919983
4741,0,16,fuffens,1123.0400391,-305.2560120
4742,0,16,fuffens,1123.9300537,-304.6189880
4743,0,16,fuffens,1124.8199463,-303.9830017
4744,0,16,fuffens,1125.7099609,-303.3460083
4745,0,16,fuffens,1126.5999756,-302.7099915
4746,0,16,fuffens,1127.2299805,-301.8699951
4747,0,16,fuffens,1127.6099854,-300.8429871
4748,0,16,fuffens,1127.9899902,-299.8160095
4749,0,16,fuffens,1128.3699951,-298.7890015
4750,0,16,fuffens,1128.7500000,-297.7630005
4751,0,16,fuffens,1129.1300049,-296.7359924
4752,0,16,fuffens,1129.5100098,-295.7090149
4753,0,16,fuffens,1129.8900146,-294.6820068
4754,0,16,fuffens,1130.2700195,-293.6549988
4755,0,16,fuffens,1130.6500244,-292.6289978
4756,0,16,fuffens,1131.0300293,-291.6019897
4757,0,16,fuffens,1131.4100342,-290.5750122
4758,0,16,fuffens,1131.7900391,-289.5480042
4759,0,16,fuffens,1132.2199707,-288.5419922
4760,0,16,fuffens,1132.6500244,-287.5360107
4761,0,16,fuffens,1133.0799561,-286.5289917
4762,0,16,fuffens,1133.5200195,-285.5230103
4763,0,16,fuffens,1133.9499512,-284.5159912
4764,0,16,fuffens,1134.3800049,-283.5100098
4765,0,16,fuffens,1135.0699463,-282.8699951
4766,0,16,fuffens,1136.1600342,-282.8049927
4767,0,16,fuffens,1137.2500000,-282.7409973
4768,0,16,fuffens,1138.3499756,-282.6770020
4769,0,16,fuffens,1139.4399414,-282.6119995
4770,0,16,fuffens,1140.5300293,-282.5480042
4771,0,16,fuffens,1141.6199951,-282.4840088
4772,0,16,fuffens,1142.7199707,-282.4190063
4773,0,16,fuffens,1143.1999512,-283.3930054
4774,0,16,fuffens,1143.6700439,-284.3800049
4775,0,16,fuffens,1144.1500244,-285.3670044
4776,0,16,fuffens,1144.6199951,-286.3550110
4777,0,16,fuffens,1145.0899658,-287.3420105
4778,0,16,fuffens,1145.5699463,-288.3290100
4779,0,16,fuffens,1146.0400391,-289.3160095
4780,0,16,fuffens,1146.5200195,-290.3030090
4781,0,16,fuffens,1146.9899902,-291.2900085
4782,0,16,fuffens,1147.4599609,-292.2770081
4783,0,16,fuffens,1147.9399414,-293.2640076
4784,0,16,fuffens,1148.4100342,-294.2520142
4785,0,16,fuffens,1148.5200195,-295.3359985
4786,0,16,fuffens,1148.6099854,-296.4280090
4787,0,16,fuffens,1148.6999512,-297.5190125
4788,0,16,fuffens,1148.7900391,-298.6109924
4789,0,16,fuffens,1148.8699951,-299.7019958
4790,0,16,fuffens,1148.9599609,-300.7929993
4791,0,16,fuffens,1149.0500488,-301.8850098
4792,0,16,fuffens,1149.1400146,-302.9760132
4793,0,16,fuffens,1149.2199707,-304.0679932
4794,0,16,fuffens,1149.3100586,-305.1589966
4795,0,16,fuffens,1149.4000244,-306.2510071
4796,0,16,fuffens,1149.4499512,-307.3439941
4797,0,16,fuffens,1149.5100098,-308.4379883
4798,0,16,fuffens,1149.5600586,-309.5320129
4799,0,16,fuffens,1149.6099854,-310.6250000
4800,0,16,fuffens,1149.6700439,-311.7189941
4801,0,16,fuffens,1149.7199707,-312.8120117
4802,0,16,fuffens,1149.7800293,-313.9060059
4803,0,16,fuffens,1149.8299561,-315.0000000
4804,0,16,fuffens,1149.8900146,-316.0929871
4805,0,16,fuffens,1149.9399414,-317.1870117
4806,0,16,fuffens,1150.0000000,-318.2799988
4807,0,16,fuffens,1150.0500488,-319.3739929
4808,0,16,fuffens,1150.1099854,-320.4670105
4809,0,16,fuffens,1150.1600342,-321.5610046
4810,0,16,fuffens,1150.2199707,-322.6549988
4811,0,16,fuffens,1150.2700195,-323.7479858
4812,0,16,fuffens,1150.3299561,-324.8420105
4813,0,16,fuffens,1150.5300293,-325.9100037
4814,0,16,fuffens,1150.8299561,-326.9639893
4815,0,16,fuffens,1151.1300049,-328.0180054
4816,0,16,fuffens,1151.4200439,-329.0719910
4817,0,16,fuffens,1151.7199707,-330.1260071
4818,0,16,fuffens,1152.0200195,-331.1799927
4819,0,16,fuffens,1152.3199463,-332.2330017
4820,0,16,fuffens,1152.6099854,-333.2869873
4821,0,16,fuffens,1152.9100342,-334.3410034
4822,0,16,fuffens,1153.2099609,-335.3949890
4823,0,16,fuffens,1153.5000000,-336.4490051
4824,0,16,fuffens,1153.8000488,-337.5029907
4825,0,16,fuffens,1154.0999756,-338.5570068
4826,0,16,fuffens,1154.4000244,-339.6099854
4827,0,16,fuffens,1154.6899414,-340.6640015
4828,0,16,fuffens,1154.9899902,-341.7179871
4829,0,16,fuffens,1155.2900391,-342.7720032
4830,0,16,fuffens,1155.5799561,-343.8259888
4831,0,16,fuffens,1155.8000488,-344.8980103
4832,0,16,fuffens,1156.0300293,-345.9710083
4833,0,16,fuffens,1156.2500000,-347.0429993
4834,0,16,fuffens,1156.4699707,-348.1159973
4835,0,16,fuffens,1156.6899414,-349.1879883
4836,0,16,fuffens,1156.9100342,-350.2609863
4837,0,16,fuffens,1157.1300049,-351.3330078
4838,0,16,fuffens,1157.3499756,-352.4060059
4839,0,16,fuffens,1157.5699463,-353.4779968
4840,0,16,fuffens,1157.7900391,-354.5509949
4841,0,16,fuffens,1158.0100098,-355.6229858
4842,0,16,fuffens,1158.2299805,-356.6950073
4843,0,16,fuffens,1158.4499512,-357.7680054
4844,0,16,fuffens,1158.6800537,-358.8399963
4845,0,16,fuffens,1158.9000244,-359.9129944
4846,0,17,mark,1490.9699707,-349.8640137
4847,0,17,mark,1490.9499512,-348.7690125
4848,0,17,mark,1490.9300537,-347.6749878
4849,0,17,mark,1490.9100342,-346.5799866
4850,0,17,mark,1490.8900146,-345.4849854
4851,0,17,mark,1490.8699951,-344.3900146
4852,0,17,mark,1490.8499756,-343.2959900
4853,0,17,mark,1490.8399658,-342.2009888
4854,0,17,mark,1490.8199463,-341.1059875
4855,0,17,mark,1490.8000488,-340.0109863
4856,0,17,mark,1490.7800293,-338.9159851
4857,0,17,mark,1490.7600098,-337.8219910
4858,0,17,mark,1490.7399902,-336.7269897
4859,0,17,mark,1490.7199707,-335.6319885
4860,0,17,mark,1490.6999512,-334.5369873
4861,0,17,mark,1490.6800537,-333.4429932
4862,0,17,mark,1490.6600342,-332.3479919
4863,0,17,mark,1490.6400146,-331.2529907
4864,0,17,mark,1490.6199951,-330.1579895
4865,0,17,mark,1490.6099854,-329.0629883
4866,0,17,mark,1490.5899658,-327.9689941
4867,0,17,mark,1490.5699463,-326.8739929
4868,0,17,mark,1490.5500488,-325.7789917
4869,0,17,mark,1490.5300293,-324.6839905
4870,0,17,mark,1490.5100098,-323.5889893
4871,0,17,mark,1490.4899902,-322.4949951
4872,0,17,mark,1490.4699707,-321.3999939
4873,0,17,mark,1490.4499512,-320.3049927
4874,0,17,mark,1490.4300537,-319.2099915
4875,0,17,mark,1490.4100342,-318.1159973
4876,0,17,mark,1490.4000244,-317.0209961
4877,0,17,mark,1490.4100342,-315.9259949
4878,0,17,mark,1490.4300537,-314.8309937
4879,0,17,mark,1490.4499512,-313.7359924
4880,0,17,mark,1490.4599609,-312.6419983
4881,0,17,mark,1490.4799805,-311.5469971
4882,0,17,mark,1490.5000000,-310.4519958
4883,0,17,mark,1490.5200195,-309.3569946
4884,0,17,mark,1490.5300293,-308.2619934
4885,0,17,mark,1490.5500488,-307.1669922
4886,0,17,mark,1490.5699463,-306.0729980
4887,0,17,mark,1490.5899658,-304.9779968
4888,0,17,mark,1490.5999756,-303.8829956
4889,0,17,mark,1490.6199951,-302.7879944
4890,0,17,mark,1490.6400146,-301.6929932
4891,0,17,mark,1490.6600342,-300.5989990
4892,0,17,mark,1490.6700439,-299.5039978
4893,0,17,mark,1490.6899414,-298.4089966
4894,0,17,mark,1490.7099609,-297.3139954
4895,0,17,mark,1490.7299805,-296.2189941
4896,0,17,mark,1490.7399902,-295.1239929
4897,0,17,mark,1490.7600098,-294.0299988
4898,0,17,mark,1490.7800293,-292.9349976
4899,0,17,mark,1490.7900391,-291.8399963
4900,0,17,mark,1490.8100586,-290.7449951
4901,0,17,mark,1490.8299561,-289.6499939
4902,0,17,mark,1490.8499756,-288.5559998
4903,0,17,mark,1490.8599854,-287.4609985
4904,0,17,mark,1490.8800049,-286.3659973
4905,0,17,mark,1490.9000244,-285.2709961
4906,0,17,mark,1490.9200439,-284.1759949
4907,0,17,mark,1490.9300537,-283.0820007
4908,0,17,mark,1490.9499512,-281.9869995
4909,0,17,mark,1490.9699707,-280.8919983
4910,0,17,mark,1490.9899902,-279.7969971
4911,0,17,mark,1491.0400391,-278.7040100
4912,0,17,mark,1491.0999756,-277.6099854
4913,0,17,mark,1491.1700439,-276.5169983
4914,0,17,mark,1491.2299805,-275.4240112
4915,0,17,mark,1491.2900391,-274.3309937
4916,0,17,mark,1491.3499756,-273.2380066
4917,0,17,mark,1491.4200439,-272.1449890
4918,0,17,mark,1491.4799805,-271.0520020
4919,0,17,mark,1491.5400391,-269.9590149
4920,0,17,mark,1491.6099854,-268.8649902
4921,0,17,mark,1491.6700439,-267.7720032
4922,0,17,mark,1491.7299805,-266.6789856
4923,0,17,mark,1491.8000488,-265.5859985
4924,0,17,mark,1491.8599854,-264.4930115
4925,0,17,mark,1491.9200439,-263.3999939
4926,0,17,mark,1491.9899902,-262.3070068
4927,0,17,mark,1492.0500488,-261.2130127
4928,0,17,mark,1492.1099854,-260.1199951
4929,0,17,mark,1492.1700439,-259.0270081
4930,0,17,mark,1492.2399902,-257.9339905
4931,0,17,mark,1492.3000488,-256.8410034
4932,0,17,mark,1492.3599854,-255.7480011
4933,0,17,mark,1492.4300537,-254.6549988
4934,0,17,mark,1492.4899902,-253.5619965
4935,0,17,mark,1492.5500488,-252.4680023
4936,0,17,mark,1492.6199951,-251.3750000
4937,0,17,mark,1492.6800537,-250.2819977
4938,0,17,mark,1492.7399902,-249.1889954
4939,0,17,mark,1492.8100586,-248.0959930
4940,0,17,mark,1492.8900146,-247.0039978
4941,0,17,mark,1492.9699707,-245.9120026
4942,0,17,mark,1493.0500488,-244.8200073
4943,0,17,mark,1493.1300049,-243.7279968
4944,0,17,mark,1493.1999512,-242.6349945
4945,0,17,mark,1493.2800293,-241.5429993
4946,0,17,mark,1493.3599854,-240.4510040
4947,0,17,mark,1493.4399414,-239.3589935
4948,0,17,mark,1493.5200195,-238.2669983
4949,0,17,mark,1493.5899658,-237.1750031
4950,0,17,mark,1493.6700439,-236.0820007
4951,0,17,mark,1493.7500000,-234.9900055
4952,0,17,mark,1493.8299561,-233.8979950
4953,0,17,mark,1493.9100342,-232.8059998
4954,0,17,mark,1493.9799805,-231.7140045
4955,0,17,mark,1494.0600586,-230.6219940
4956,0,17,mark,1494.1400146,-229.5290070
4957,0,17,mark,1494.2199707,-228.4369965
4958,0,17,mark,1494.3000488,-227.3450012
4959,0,17,mark,1494.3699951,-226.2530060
4960,0,17,mark,1494.4499512,-225.1609955
4961,0,17,mark,1494.5300293,-224.0690002
4962,0,17,mark,1494.6700439,-222.9839935
4963,0,17,mark,1494.8499756,-221.9040070
4964,0,17,mark,1495.0300293,-220.8240051
4965,0,17,mark,1495.2099609,-219.7440033
4966,0,17,mark,1495.3900146,-218.6640015
4967,0,17,mark,1495.5699463,-217.5839996
4968,0,17,mark,1495.7500000,-216.5039978
4969,0,17,mark,1495.9300537,-215.4239960
4970,0,17,mark,1496.1099854,-214.3439941
4971,0,17,mark,1496.2900391,-213.2640076
4972,0,17,mark,1496.4699707,-212.1829987
4973,0,17,mark,1496.6500244,-211.1029968
4974,0,17,mark,1496.8299561,-210.0229950
4975,0,17,mark,1497.0100098,-208.9429932
4976,0,17,mark,1497.1899414,-207.8630066
4977,0,17,mark,1497.3699951,-206.7830048
4978,0,17,mark,1497.5500488,-205.7030029
4979,0,17,mark,1497.7299805,-204.6230011
4980,0,17,mark,1497.9100342,-203.5429993
4981,0,17,mark,1498.0899658,-202.4629974
4982,0,17,mark,1498.2700195,-201.3829956
4983,0,17,mark,1498.4499512,-200.3029938
4984,0,17,mark,1498.6300049,-199.2230072
4985,0,17,mark,1498.8000488,-198.1410065
4986,0,17,mark,1498.9499512,-197.0570068
4987,0,17,mark,1499.1099854,-195.9730072
4988,0,17,mark,1499.2600098,-194.8890076
4989,0,17,mark,1499.4200439,-193.8049927
4990,0,17,mark,1499.5699463,-192.7209930
4991,0,17,mark,1499.7299805,-191.6369934
4992,0,17,mark,1499.8800049,-190.5529938
4993,0,17,mark,1500.0400391,-189.4689941
4994,0,17,mark,1500.1899414,-188.3849945
4995,0,17,mark,1500.3499756,-187.3009949
4996,0,17,mark,1500.5000000,-186.2169952
4997,0,17,mark,1500.6600342,-185.1340027
4998,0,17,mark,1500.8100586,-184.0500031
4999,0,17,mark,1500.9699707,-182.9660034
5000,0,17,mark,1501.1199951,-181.8820038
5001,0,17,mark,1501.2800293,-180.7980042
5002,0,17,mark,1501.4300537,-179.7140045
5003,0,17,mark,1501.5899658,-178.6300049
5004,0,17,mark,1502.0100098,-177.8880005
5005,0,17,mark,1503.0899658,-178.0079956
5006,0,17,mark,1504.1800537,-178.1289978
5007,0,17,mark,1505.2700195,-178.2500000
5008,0,17,mark,1506.3599854,-178.3710022
5009,0,17,mark,1507.2900391,-178.7640076
5010,0,17,mark,1507.9599609,-179.6320038
5011,0,17,mark,1508.6300049,-180.5000000
5012,0,17,mark,1509.3000488,-181.3679962
5013,0,17,mark,1509.9599609,-182.2350006
5014,0,17,mark,1510.6300049,-183.1029968
5015,0,17,mark,1511.3000488,-183.9709930
5016,0,17,mark,1511.9699707,-184.8390045
5017,0,17,mark,1512.6300049,-185.7070007
5018,0,17,mark,1513.1800537,-185.7200012
5019,0,17,mark,1513.5899658,-184.7039948
5020,0,17,mark,1514.0000000,-183.6869965
5021,0,17,mark,1514.4000244,-182.6699982
5022,0,17,mark,1514.8100586,-181.6540070
5023,0,17,mark,1515.2199707,-180.6369934
5024,0,17,mark,1515.6199951,-179.6199951
5025,0,17,mark,1516.0300293,-178.6040039
5026,0,17,mark,1516.4399414,-177.5870056
5027,0,17,mark,1516.8399658,-176.5709991
5028,0,17,mark,1517.2500000,-175.5540009
5029,0,17,mark,1517.6600342,-174.5370026
5030,0,17,mark,1518.0600586,-173.5209961
5031,0,17,mark,1518.4699707,-172.5039978
5032,0,17,mark,1518.8800049,-171.4869995
5033,0,17,mark,1519.6300049,-170.7220001
5034,0,17,mark,1520.4699707,-170.0090027
5035,0,17,mark,1521.3000488,-169.2969971
5036,0,17,mark,1522.1300049,-168.5839996
5037,0,17,mark,1522.9599609,-167.8710022
5038,0,17,mark,1523.7900391,-167.1589966
5039,0,17,mark,1524.6199951,-166.4459991
5040,0,17,mark,1525.4499512,-165.7339935
5041,0,17,mark,1526.2800293,-165.0209961
5042,0,17,mark,1527.1199951,-164.3079987
5043,0,17,mark,1527.7299805,-164.9299927
5044,0,17,mark,1528.2900391,-165.8690033
5045,0,17,mark,1528.8599854,-166.8070068
5046,0,17,mark,1529.4200439,-167.7460022
5047,0,17,mark,1529.9799805,-168.6849976
5048,0,17,mark,1530.5500488,-169.6239929
5049,0,17,mark,1531.1099854,-170.5630035
5050,0,17,mark,1531.6700439,-171.5019989
5051,0,17,mark,1532.2399902,-172.4409943
5052,0,17,mark,1532.8000488,-173.3800049
5053,0,17,mark,1533.3599854,-174.3190002
5054,0,17,mark,1533.9300537,-175.2579956
5055,0,17,mark,1534.4399414,-176.2160034
5056,0,17,mark,1534.5999756,-177.2989960
5057,0,17,mark,1534.7600098,-178.3820038
5058,0,17,mark,1534.9200439,-179.4649963
5059,0,17,mark,1535.0899658,-180.5480042
5060,0,17,mark,1535.2500000,-181.6300049
5061,0,17,mark,1535.4100342,-182.7129974
5062,0,17,mark,1535.5699463,-183.7960052
5063,0,17,mark,1535.7399902,-184.8789978
5064,0,17,mark,1535.9000244,-185.9620056
