Easting,Northing,mark,r,g,b,Name
653571.0756849532,7558791.35999553,1278.2039502937805,190,121,74,0
653549.2465900872,7558795.807200043,1278.6689675595724,190,121,74,0
653527.4174952211,7558800.254404559,1277.9799742437935,190,121,74,0
653505.5092160493,7558805.5074105775,1278.6923653585075,190,121,74,0
653483.6009368774,7558810.760416597,1278.799566981254,190,121,74,0
653461.6926577055,7558816.013422618,1279.1827825076186,190,121,74,0
653439.7843785336,7558821.266428637,1277.20224579804,190,121,74,0
653418.7820162796,7558827.2446538815,1276.296094646715,190,121,74,0
653397.7796540257,7558833.222879123,1275.2713779701278,190,121,74,0
653376.7772917715,7558839.201104365,1274.4904940311915,190,121,74,0
652899.1135842592,7558956.7911002785,1365.514141276088,190,121,74,0
652882.4324879826,7558951.886512698,1371.747186083923,190,121,74,0
652866.824534539,7558942.968234773,1379.2489378955765,190,121,74,0
652851.2165810957,7558934.049956845,1388.4814217009393,190,121,74,0
652835.8624173205,7558922.968421606,1395.5391936489746,190,121,74,0
652820.5082535453,7558911.886886368,1400.0581891227093,190,121,74,0
652808.841031239,7558892.017770832,1399.0212659448443,190,121,74,0
652797.1738089328,7558872.148655299,1397.8400813474116,190,121,74,0
652785.5065866265,7558852.279539766,1395.3370423944148,190,121,74,0
652773.8393643203,7558832.4104242325,1392.7354462407895,190,121,74,0
652762.1721420139,7558812.541308697,1390.649038250836,190,121,74,0
652750.5049197078,7558792.672193164,1382.9187060753009,190,121,74,0
652738.8376974014,7558772.803077632,1374.6167660299411,190,121,74,0
653447.9365724287,7558531.551361018,1277.2959559386065,190,121,74,0
653480.3774954182,7558532.43024475,1275.6972055533686,190,121,74,0
653513.3687448014,7558533.175297502,1274.5738668678907,190,121,74,0
653546.3599941846,7558533.920350255,1272.6867548870262,190,121,74,0
653580.2781976727,7558534.163128423,1270.7725808261835,190,121,74,0
653614.196401161,7558534.405906589,1268.215149520578,190,121,74,0
653648.6731975994,7558535.074074502,1265.7486605977851,190,121,74,0
653683.1499940376,7558535.742242416,1264.212404795543,190,121,74,0
653718.1712415657,7558536.723275044,1263.049156225155,190,121,74,0
653753.1924890942,7558537.704307673,1262.0133840378094,190,121,74,0
653788.3733270676,7558538.807589122,1260.6791504059152,190,121,74,0
653823.5541650407,7558539.910870575,1258.7767384417082,190,121,74,0
653858.9431687038,7558539.6310377475,1258.1261596259426,190,121,74,0
653894.3321723668,7558539.35120492,1257.6679446526373,190,121,74,0
653930.1936756668,7558538.151031733,1258.3297280373445,190,121,74,0
653966.0551789668,7558536.950858547,1258.6163819530552,190,121,74,0
654002.6505490496,7558533.9522660235,1262.3888804918065,190,121,74,0
654039.2459191324,7558530.953673502,1270.8529950090124,190,121,74,0
654075.8474966888,7558527.509577732,1279.7000898932986,190,121,74,0
654112.4490742453,7558524.065481963,1285.7746797900352,190,121,74,0
654150.2225972934,7558519.519717933,1326.8132042874925,190,121,74,0
654187.9961203417,7558514.973953903,1330.1304469343906,190,121,74,0
654226.6003966755,7558508.412291601,1331.9367372894847,190,121,74,0
654265.2046730096,7558501.850629301,1333.2331564446508,190,121,74,0
654304.6251206846,7558492.82534658,1334.2266202422584,190,121,74,0
654344.0455683598,7558483.80006386,1333.8961814112035,190,121,74,0
654384.0579121588,7558474.308802908,1332.8864429966818,190,121,74,0
654424.0702559579,7558464.817541959,1331.6443160959202,190,121,74,0
