Easting,Northing,glacier,r,g,b,Name
653641.6267710165,7556194.087576155,1471.540771484375,56,57,255,0
653672.1780954483,7556204.015544105,1468.8763427734375,56,57,255,0
653702.7294198797,7556213.943512056,1466.1673583984375,56,57,255,0
653733.4608525108,7556223.994743942,1463.64599609375,56,57,255,0
653764.1922851418,7556234.045975829,1460.58740234375,56,57,255,0
653794.7502129279,7556244.199306,1457.961181640625,56,57,255,0
653825.3081407142,7556254.3526361715,1455.4698486328125,56,57,255,0
653855.6776412898,7556264.160260352,1452.800537109375,56,57,255,0
653886.0471418654,7556273.967884536,1450.277099609375,56,57,255,0
653915.9311552125,7556283.85887971,1447.594970703125,56,57,255,0
653945.8151685596,7556293.749874887,1444.9833984375,56,57,255,0
653975.088127424,7556303.381502585,1442.334228515625,56,57,255,0
654004.3610862885,7556313.013130282,1439.6751708984375,56,57,255,0
654033.0430543476,7556322.051375098,1437.3616943359375,56,57,255,0
654061.7250224068,7556331.08961991,1434.5399169921875,56,57,255,0
654090.365027288,7556340.126012612,1431.7371826171875,56,57,255,0
654119.0050321692,7556349.162405316,1428.74658203125,56,57,255,0
654147.5748428715,7556357.971797398,1426.1614990234375,56,57,255,0
654176.1446535741,7556366.781189484,1423.0626220703125,56,57,255,0
654204.0214332503,7556374.264776679,1419.7100830078125,56,57,255,0
654231.8982129266,7556381.748363874,1416.7828369140625,56,57,255,0
654259.1110156397,7556388.46646857,1413.593505859375,56,57,255,0
654286.323818353,7556395.184573267,1410.4254150390625,56,57,255,0
654313.584662018,7556401.794433342,1406.9866943359375,56,57,255,0
654340.845505683,7556408.40429342,1403.267333984375,56,57,255,0
654368.1651562792,7556415.074147898,1400.5433349609375,56,57,255,0
654395.4848068755,7556421.744002373,1396.758544921875,56,57,255,0
654422.894101396,7556428.308120542,1393.3516845703125,56,57,255,0
654450.3033959166,7556434.872238713,1389.1484375,56,57,255,0
654478.2216596664,7556441.299991158,1385.5640869140625,56,57,255,0
654506.1399234162,7556447.727743599,1381.4853515625,56,57,255,0
654533.8184168907,7556453.974099062,1376.345458984375,56,57,255,0
654561.4969103652,7556460.220454525,1373.2955322265625,56,57,255,0
654590.752495714,7556466.618241307,1369.326416015625,56,57,255,0
654620.0080810627,7556473.01602809,1365.1240234375,56,57,255,0
654651.0929813995,7556479.189503858,1360.9034423828125,56,57,255,0
654682.1778817364,7556485.362979626,1357.009033203125,56,57,255,0
654714.2266297848,7556491.818760392,1352.822509765625,56,57,255,0
654746.2753778332,7556498.27454116,1349.362060546875,56,57,255,0
654778.893444815,7556505.324099137,1345.3734130859375,56,57,255,0
654811.5115117969,7556512.373657118,1342.5020751953125,56,57,255,0
654844.2761731885,7556520.103271899,1338.8319091796875,56,57,255,0
654877.0408345797,7556527.832886681,1336.7183837890625,56,57,255,0
654910.369408202,7556535.206339167,1333.49267578125,56,57,255,0
654943.6979818242,7556542.579791654,1332.852783203125,56,57,255,0
654977.2986838325,7556549.244326987,1332.0992431640625,56,57,255,0
655010.899385841,7556555.908862323,1336.06494140625,56,57,255,0
655043.9294380937,7556563.3777973065,1341.3126220703125,56,57,255,0
653879.3910698253,7558718.153844774,1290.7982177734375,56,57,255,0
653847.8828581607,7558727.227321512,1297.7474365234375,56,57,255,0
653816.374646496,7558736.300798252,1304.1260986328125,56,57,255,0
653784.8664348315,7558745.374274992,1309.3741455078125,56,57,255,0
653753.3582231669,7558754.447751733,1312.10888671875,56,57,255,0
653721.8500115024,7558763.521228471,1313.3951416015625,56,57,255,0
653696.7209570776,7558768.161022982,1315.1025390625,56,57,255,0
653671.5919026525,7558772.8008174915,1317.7977294921875,56,57,255,0
653646.4628482278,7558777.4406119995,1320.8145751953125,56,57,255,0
653621.333793803,7558782.08040651,1323.5150146484375,56,57,255,0
653596.2047393782,7558786.72020102,1326.64501953125,56,57,255,0
653571.0756849532,7558791.35999553,1328.9219970703125,56,57,255,0
653549.2465900872,7558795.807200043,1331.689453125,56,57,255,0
653527.4174952211,7558800.254404559,1333.52783203125,56,57,255,0
653505.5092160493,7558805.5074105775,1336.664794921875,56,57,255,0
653483.6009368774,7558810.760416597,1338.810546875,56,57,255,0
653461.6926577055,7558816.013422618,1341.4256591796875,56,57,255,0
653439.7843785336,7558821.266428637,1342.655029296875,56,57,255,0
653418.7820162796,7558827.2446538815,1345.4073486328125,56,57,255,0
653397.7796540257,7558833.222879123,1348.041748046875,56,57,255,0
653376.7772917715,7558839.201104365,1349.6856689453125,56,57,255,0
653355.7749295175,7558845.179329609,1351.4366455078125,56,57,255,0
653336.4252485412,7558850.72613588,1353.1011962890625,56,57,255,0
653317.0755675649,7558856.272942153,1354.5806884765625,56,57,255,0
653297.6437773992,7558862.150291868,1356.560546875,56,57,255,0
653278.2119872335,7558868.027641582,1358.3875732421875,56,57,255,0
653259.3247902386,7558874.217113264,1359.53564453125,56,57,255,0
653240.4375932438,7558880.406584945,1361.7298583984375,56,57,255,0
653221.1208903338,7558886.458946466,1364.1815185546875,56,57,255,0
653201.8041874237,7558892.511307986,1366.4815673828125,56,57,255,0
653182.426183545,7558898.895455997,1369.2276611328125,56,57,255,0
653163.0481796665,7558905.2796040075,1371.926513671875,56,57,255,0
653142.1886187793,7558912.385745016,1374.4844970703125,56,57,255,0
653121.3290578921,7558919.4918860225,1377.1966552734375,56,57,255,0
653100.469497005,7558926.598027031,1380.109375,56,57,255,0
653079.6099361178,7558933.7041680375,1383.27880859375,56,57,255,0
653058.4655963115,7558939.648643693,1387.91748046875,56,57,255,0
653037.3212565053,7558945.593119347,1391.5340576171875,56,57,255,0
653016.6649873941,7558951.399455353,1395.4697265625,56,57,255,0
652996.0087182828,7558957.205791358,1399.769775390625,56,57,255,0
652975.6217714407,7558961.296805924,1403.8765869140625,56,57,255,0
652955.234824599,7558965.38782049,1406.9013671875,56,57,255,0
652935.5147525674,7558963.541754175,1411.4033203125,56,57,255,0
652915.7946805358,7558961.695687858,1415.399658203125,56,57,255,0
652899.1135842592,7558956.7911002785,1417.6063232421875,56,57,255,0
652882.4324879826,7558951.886512698,1420.493896484375,56,57,255,0
652866.824534539,7558942.968234773,1421.76318359375,56,57,255,0
652851.2165810957,7558934.049956845,1423.8349609375,56,57,255,0
652835.8624173205,7558922.968421606,1423.748779296875,56,57,255,0
652820.5082535453,7558911.886886368,1424.34033203125,56,57,255,0
652808.841031239,7558892.017770832,1421.778076171875,56,57,255,0
652797.1738089328,7558872.148655299,1420.0501708984375,56,57,255,0
652785.5065866265,7558852.279539766,1417.51611328125,56,57,255,0
652773.8393643203,7558832.4104242325,1415.5391845703125,56,57,255,0
652762.1721420139,7558812.541308697,1415.529541015625,56,57,255,0
652750.5049197078,7558792.672193164,1415.7015380859375,56,57,255,0
652738.8376974014,7558772.803077632,1415.917724609375,56,57,255,0
652727.1704750953,7558752.933962096,1417.4228515625,56,57,255,0
652725.3577489774,7558723.8342455635,1417.60107421875,56,57,255,0
652723.5450228596,7558694.734529032,1419.165283203125,56,57,255,0
652742.4364867188,7558636.981882817,1421.052490234375,56,57,255,0
652761.3279505782,7558579.229236601,1423.9844970703125,56,57,255,0
652764.5844163545,7558551.157512296,1428.2392578125,56,57,255,0
652767.840882131,7558523.085787993,1433.491455078125,56,57,255,0
652771.548881894,7558495.487840352,1436.883056640625,56,57,255,0
652775.2568816568,7558467.88989271,1440.979248046875,56,57,255,0
652779.884761472,7558442.357718398,1443.655517578125,56,57,255,0
652784.5126412873,7558416.8255440835,1445.6796875,56,57,255,0
652789.3623592418,7558390.021786135,1447.8272705078125,56,57,255,0
652794.2120771965,7558363.218028184,1449.7991943359375,56,57,255,0
652802.7152005518,7558338.810428913,1451.1900634765625,56,57,255,0
652811.2183239071,7558314.4028296415,1452.025146484375,56,57,255,0
652822.3099726262,7558291.7135511525,1453.140625,56,57,255,0
652833.4016213452,7558269.024272663,1453.5323486328125,56,57,255,0
652846.1309332175,7558248.611201435,1453.4317626953125,56,57,255,0
652858.8602450896,7558228.198130207,1453.208740234375,56,57,255,0
652872.1163921693,7558209.101352185,1453.0225830078125,56,57,255,0
652885.3725392489,7558190.004574163,1452.3570556640625,56,57,255,0
652893.5746836789,7558172.189517961,1451.5230712890625,56,57,255,0
652901.7768281089,7558154.37446176,1451.44970703125,56,57,255,0
652909.9789725391,7558136.559405559,1450.9281005859375,56,57,255,0
652918.1811169691,7558118.744349358,1451.615478515625,56,57,255,0
652926.3832613991,7558100.9292931575,1452.6832275390625,56,57,255,0
652934.585405829,7558083.114236955,1455.876220703125,56,57,255,0
652918.8282617072,7558080.108397507,1456.0831298828125,56,57,255,0
652903.0711175853,7558077.10255806,1457.225341796875,56,57,255,0
652886.8639936573,7558078.147963703,1457.7174072265625,56,57,255,0
652870.6568697293,7558079.193369347,1458.0985107421875,56,57,255,0
652856.2848793048,7558090.4032515185,1458.1510009765625,56,57,255,0
652841.9128888804,7558101.613133694,1459.25244140625,56,57,255,0
652829.4606822025,7558120.869738253,1459.246826171875,56,57,255,0
652817.0084755245,7558140.126342812,1460.0531005859375,56,57,255,0
652803.5468795486,7558161.278072849,1460.6729736328125,56,57,255,0
652790.0852835726,7558182.429802887,1461.695556640625,56,57,255,0
652776.714434539,7558206.268369658,1461.6021728515625,56,57,255,0
652763.3435855054,7558230.106936428,1461.7274169921875,56,57,255,0
652729.450132689,7558272.16371694,1461.71875,56,57,255,0
652695.5566798727,7558314.220497454,1460.5562744140625,56,57,255,0
652686.9303677318,7558343.871984104,1459.0501708984375,56,57,255,0
652678.304055591,7558373.523470755,1458.1785888671875,56,57,255,0
652673.7354087271,7558402.634378578,1456.3341064453125,56,57,255,0
652669.1667618633,7558431.7452863995,1454.9150390625,56,57,255,0
652673.3142640521,7558461.933457325,1452.9527587890625,56,57,255,0
652677.4617662407,7558492.12162825,1450.076171875,56,57,255,0
652700.3315495512,7558512.587174421,1444.0682373046875,56,57,255,0
652723.2013328618,7558533.052720592,1438.1715087890625,56,57,255,0
652743.6315595139,7558549.295615181,1430.8966064453125,56,57,255,0
652764.0617861659,7558565.538509768,1425.646484375,56,57,255,0
652789.4243467146,7558564.088304497,1422.498291015625,56,57,255,0
652814.7869072633,7558562.638099223,1420.6953125,56,57,255,0
652840.7337002284,7558554.184704508,1419.3961181640625,56,57,255,0
652866.6804931934,7558545.731309791,1418.7392578125,56,57,255,0
652893.4341246007,7558538.443727404,1418.20361328125,56,57,255,0
652920.187756008,7558531.156145018,1416.79345703125,56,57,255,0
652948.352576339,7558525.740798194,1415.8074951171875,56,57,255,0
652976.5173966701,7558520.325451371,1414.5560302734375,56,57,255,0
653007.0935321393,7558519.244132453,1412.294921875,56,57,255,0
653037.6696676089,7558518.162813534,1411.2645263671875,56,57,255,0
653068.1894375884,7558518.028497162,1409.0423583984375,56,57,255,0
653098.7092075679,7558517.894180791,1406.2232666015625,56,57,255,0
653130.3396921396,7558520.117214858,1402.7393798828125,56,57,255,0
653161.9701767114,7558522.340248921,1399.6009521484375,56,57,255,0
653193.3769854124,7558523.76864612,1396.027587890625,56,57,255,0
653224.7837941134,7558525.197043318,1390.8895263671875,56,57,255,0
653256.0708928035,7558525.836994778,1386.9776611328125,56,57,255,0
653287.3579914935,7558526.476946238,1383.161376953125,56,57,255,0
653319.2560703417,7558527.712796336,1378.7802734375,56,57,255,0
653351.1541491899,7558528.948646434,1374.6043701171875,56,57,255,0
653383.3248993146,7558529.810561857,1370.867431640625,56,57,255,0
653415.4956494392,7558530.6724772835,1366.4271240234375,56,57,255,0
653447.9365724287,7558531.551361018,1362.6328125,56,57,255,0
653480.3774954182,7558532.43024475,1358.0133056640625,56,57,255,0
653513.3687448014,7558533.175297502,1354.087158203125,56,57,255,0
653546.3599941846,7558533.920350255,1349.1920166015625,56,57,255,0
653580.2781976727,7558534.163128423,1344.46826171875,56,57,255,0
653614.196401161,7558534.405906589,1339.7452392578125,56,57,255,0
653648.6731975994,7558535.074074502,1335.1131591796875,56,57,255,0
653683.1499940376,7558535.742242416,1330.661865234375,56,57,255,0
653718.1712415657,7558536.723275044,1325.715576171875,56,57,255,0
653753.1924890942,7558537.704307673,1320.6422119140625,56,57,255,0
653788.3733270676,7558538.807589122,1315.04541015625,56,57,255,0
653823.5541650407,7558539.910870575,1308.7918701171875,56,57,255,0
653858.9431687038,7558539.6310377475,1303.3834228515625,56,57,255,0
653894.3321723668,7558539.35120492,1297.0648193359375,56,57,255,0
653930.1936756668,7558538.151031733,1291.5157470703125,56,57,255,0
653966.0551789668,7558536.950858547,1285.3214111328125,56,57,255,0
654002.6505490496,7558533.9522660235,1282.622314453125,56,57,255,0
654039.2459191324,7558530.953673502,1283.7861328125,56,57,255,0
654075.8474966888,7558527.509577732,1284.0037841796875,56,57,255,0
654112.4490742453,7558524.065481963,1284.7044677734375,56,57,255,0
