time,Easting,Northing,Altitude,mark,glacier,fuffens
2017-04-07 13:29:57,654011.5060242353,7556135.327854142,1501.62928796875,1446.969109988548,1453.239990234375,
2017-04-07 13:29:58,654003.7000892181,7556129.756047707,1504.053755,1458.3824605629875,1454.2977294921875,
2017-04-07 13:29:59,653994.036960578,7556127.200718613,1487.656052692912,1417.2406041421307,,
2017-04-07 13:30:00,653982.4050286162,7556128.881954706,1504.476052692912,1439.9175903947348,,
2017-04-07 13:30:01,653970.043264854,7556135.557683709,1502.5560526929119,1437.374357335769,,
2017-04-07 13:30:02,653958.451167221,7556146.325132581,1500.669789609375,1459.2341412873272,1454.1241455078125,
2017-04-07 13:30:03,653947.9790044229,7556160.362465673,1497.850391796875,1449.7734672160414,1452.89404296875,
2017-04-07 13:30:04,653939.0538389779,7556176.908633939,1495.1458295117188,1440.2480928575505,1451.739013671875,
2017-04-07 13:30:05,653931.3586864934,7556195.588769624,1492.566694453125,1428.6777293303812,1450.6224365234375,
2017-04-07 13:30:06,653924.862241071,7556215.6986407265,1489.9672316796875,1413.651986408361,1449.4840087890625,
2017-04-07 13:30:07,653919.6814605318,7556236.5709797945,1487.7881898632813,1398.1381858684995,1448.7442626953125,
2017-04-07 13:30:08,653915.814933356,7556258.112071122,1486.2460206835938,1385.7952371030108,1448.3883056640625,
2017-04-07 13:30:09,653912.713547554,7556280.082960671,1484.8572752539062,1377.0432299755796,1448.185791015625,
2017-04-07 13:30:10,653910.1966581414,7556302.5196561385,1483.5123143945314,1370.8586210008461,1447.884765625,
2017-04-07 13:30:11,653908.2842853712,7556325.7885732,1482.8795111621093,,1447.870361328125,
2017-04-07 13:30:12,653906.4789530544,7556349.607065841,1481.7289798144532,,1447.3382568359375,
2017-04-07 13:30:13,653904.1841749941,7556373.826992663,1480.291235078125,,1446.7227783203125,
2017-04-07 13:30:14,653900.8021182355,7556397.972388192,1479.0498879882812,,1446.4136962890625,1376.1085125093039
2017-04-07 13:30:15,653896.3940719005,7556421.897115916,1477.889062265625,,1446.005859375,1375.6949570151316
2017-04-07 13:30:16,653891.5521860652,7556445.880122895,1477.1982225683594,,1445.777587890625,1375.9006594758587
2017-04-07 13:30:17,653886.794207831,7556469.690240958,1476.7512893847656,,1445.495361328125,1376.4993770478688
2017-04-07 13:30:18,653881.9910970293,7556493.553845046,1476.6577788183595,,1445.5665283203125,1377.4514057827816
2017-04-07 13:30:19,653877.4233498733,7556517.169339275,1476.2916550097657,,1445.3651123046875,1377.9815754124243
2017-04-07 13:30:20,653873.063700337,7556541.050161656,1476.0851958398437,,1444.93505859375,1378.671077663789
2017-04-07 13:30:21,653868.843365833,7556565.351375209,1475.8928268554687,,1444.2764892578125,1379.52853046883
2017-04-07 13:30:22,653864.8089134553,7556590.113230942,1476.0764501953124,,1443.7408447265625,1381.5606242765284
2017-04-07 13:30:23,653861.2173784391,7556615.191933044,1476.0265667089843,,1442.9508056640625,1383.7630585778916
